order_item_id,order_id,product_sku,quantity,unit_price,created_at
399,134,SKU-00000041,2,71.18,2026-08-01T02:14:00+00:00
400,135,SKU-00000036,1,131.00,2026-08-01T02:15:00+00:00
401,135,SKU-00000021,4,281.95,2026-08-01T02:15:00+00:00
402,135,SKU-00000040,3,157.55,2026-08-01T02:15:00+00:00
403,135,SKU-00000015,4,464.61,2026-08-01T02:15:00+00:00
404,135,SKU-00000042,1,187.16,2026-08-01T02:15:00+00:00
405,136,SKU-00000020,4,109.62,2026-08-01T02:16:00+00:00
406,137,SKU-00000035,4,241.99,2026-08-01T02:17:00+00:00
407,137,SKU-00000009,4,25.81,2026-08-01T02:17:00+00:00
408,138,SKU-00000038,4,438.35,2026-08-01T02:18:00+00:00
409,138,SKU-00000048,1,452.95,2026-08-01T02:18:00+00:00
410,138,SKU-00000047,4,179.95,2026-08-01T02:18:00+00:00
411,138,SKU-00000010,5,66.39,2026-08-01T02:18:00+00:00
412,139,SKU-00000045,3,247.59,2026-08-01T02:19:00+00:00
413,140,SKU-00000016,3,279.92,2026-08-01T02:20:00+00:00
414,140,SKU-00000024,5,225.58,2026-08-01T02:20:00+00:00
415,140,SKU-00000007,3,362.40,2026-08-01T02:20:00+00:00
416,140,SKU-00000044,1,244.08,2026-08-01T02:20:00+00:00
417,141,SKU-00000008,1,391.97,2026-08-01T02:21:00+00:00
418,141,SKU-00000030,2,306.07,2026-08-01T02:21:00+00:00
419,142,SKU-00000004,3,96.43,2026-08-01T02:22:00+00:00
420,143,SKU-00000014,2,474.24,2026-08-01T02:23:00+00:00
421,143,SKU-00000005,2,72.16,2026-08-01T02:23:00+00:00
422,143,SKU-00000049,3,51.78,2026-08-01T02:23:00+00:00
423,143,SKU-00000036,2,131.00,2026-08-01T02:23:00+00:00
424,143,SKU-00000038,5,438.35,2026-08-01T02:23:00+00:00
425,144,SKU-00000009,3,25.81,2026-08-01T02:24:00+00:00
426,144,SKU-00000035,2,241.99,2026-08-01T02:24:00+00:00
427,145,SKU-00000001,2,77.95,2026-08-01T02:25:00+00:00
428,145,SKU-00000023,5,146.09,2026-08-01T02:25:00+00:00
429,146,SKU-00000017,2,299.38,2026-08-01T02:26:00+00:00
430,146,SKU-00000004,4,96.43,2026-08-01T02:26:00+00:00
431,147,SKU-00000031,4,86.79,2026-08-01T02:27:00+00:00
432,148,SKU-00000038,5,438.35,2026-08-01T02:28:00+00:00
433,148,SKU-00000007,1,362.40,2026-08-01T02:28:00+00:00
434,148,SKU-00000029,5,33.46,2026-08-01T02:28:00+00:00
435,148,SKU-00000033,3,366.77,2026-08-01T02:28:00+00:00
436,148,SKU-00000015,4,464.61,2026-08-01T02:28:00+00:00
437,149,SKU-00000031,4,86.79,2026-08-01T02:29:00+00:00
438,150,SKU-00000046,3,142.29,2026-08-01T02:30:00+00:00
439,150,SKU-00000029,5,33.46,2026-08-01T02:30:00+00:00
440,150,SKU-00000005,2,72.16,2026-08-01T02:30:00+00:00
441,150,SKU-00000006,1,490.39,2026-08-01T02:30:00+00:00
442,151,SKU-00000041,4,71.18,2026-08-01T02:31:00+00:00
443,151,SKU-00000038,5,438.35,2026-08-01T02:31:00+00:00
444,151,SKU-00000036,5,131.00,2026-08-01T02:31:00+00:00
445,151,SKU-00000046,3,142.29,2026-08-01T02:31:00+00:00
446,151,SKU-00000021,4,281.95,2026-08-01T02:31:00+00:00
447,152,SKU-00000007,5,362.40,2026-08-01T02:32:00+00:00
448,152,SKU-00000045,2,247.59,2026-08-01T02:32:00+00:00
449,152,SKU-00000008,4,391.97,2026-08-01T02:32:00+00:00
450,152,SKU-00000042,4,187.16,2026-08-01T02:32:00+00:00
451,153,SKU-00000030,1,306.07,2026-08-01T02:33:00+00:00
452,153,SKU-00000026,3,68.37,2026-08-01T02:33:00+00:00
453,153,SKU-00000027,4,230.40,2026-08-01T02:33:00+00:00
454,154,SKU-00000010,1,66.39,2026-08-01T02:34:00+00:00
455,154,SKU-00000044,1,244.08,2026-08-01T02:34:00+00:00
456,154,SKU-00000031,1,86.79,2026-08-01T02:34:00+00:00
457,155,SKU-00000048,3,452.95,2026-08-01T02:35:00+00:00
458,156,SKU-00000038,5,438.35,2026-08-01T02:36:00+00:00
459,157,SKU-00000027,3,230.40,2026-08-01T02:37:00+00:00
460,158,SKU-00000019,5,9.24,2026-08-01T02:38:00+00:00
461,159,SKU-00000037,5,50.57,2026-08-01T02:39:00+00:00
462,160,SKU-00000015,3,464.61,2026-08-01T02:40:00+00:00
463,160,SKU-00000007,1,362.40,2026-08-01T02:40:00+00:00
464,160,SKU-00000023,3,146.09,2026-08-01T02:40:00+00:00
465,160,SKU-00000036,5,131.00,2026-08-01T02:40:00+00:00
466,161,SKU-00000050,1,421.12,2026-08-01T02:41:00+00:00
467,161,SKU-00000040,5,157.55,2026-08-01T02:41:00+00:00
468,161,SKU-00000044,3,244.08,2026-08-01T02:41:00+00:00
469,161,SKU-00000042,1,187.16,2026-08-01T02:41:00+00:00
470,161,SKU-00000036,2,131.00,2026-08-01T02:41:00+00:00
471,162,SKU-00000023,2,146.09,2026-08-01T02:42:00+00:00
472,162,SKU-00000001,5,77.95,2026-08-01T02:42:00+00:00
473,162,SKU-00000012,4,399.52,2026-08-01T02:42:00+00:00
474,163,SKU-00000006,5,490.39,2026-08-01T02:43:00+00:00
475,164,SKU-00000030,3,306.07,2026-08-01T02:44:00+00:00
476,164,SKU-00000022,3,187.09,2026-08-01T02:44:00+00:00
477,164,SKU-00000011,5,157.46,2026-08-01T02:44:00+00:00
478,164,SKU-00000024,5,225.58,2026-08-01T02:44:00+00:00
479,165,SKU-00000011,5,157.46,2026-08-01T02:45:00+00:00
480,165,SKU-00000049,1,51.78,2026-08-01T02:45:00+00:00
481,166,SKU-00000029,4,33.46,2026-08-01T02:46:00+00:00
482,166,SKU-00000043,5,421.59,2026-08-01T02:46:00+00:00
483,166,SKU-00000028,4,178.34,2026-08-01T02:46:00+00:00
484,167,SKU-00000049,1,51.78,2026-08-01T02:47:00+00:00
485,167,SKU-00000033,3,366.77,2026-08-01T02:47:00+00:00
486,168,SKU-00000044,5,244.08,2026-08-01T02:48:00+00:00
487,168,SKU-00000038,3,438.35,2026-08-01T02:48:00+00:00
488,168,SKU-00000032,1,253.06,2026-08-01T02:48:00+00:00
489,169,SKU-00000004,2,96.43,2026-08-01T02:49:00+00:00
490,169,SKU-00000001,3,77.95,2026-08-01T02:49:00+00:00
491,169,SKU-00000014,3,474.24,2026-08-01T02:49:00+00:00
492,169,SKU-00000020,3,109.62,2026-08-01T02:49:00+00:00
493,169,SKU-00000050,1,421.12,2026-08-01T02:49:00+00:00
494,170,SKU-00000012,2,399.52,2026-08-01T02:50:00+00:00
495,170,SKU-00000009,5,25.81,2026-08-01T02:50:00+00:00
496,170,SKU-00000025,5,65.77,2026-08-01T02:50:00+00:00
497,170,SKU-00000035,3,241.99,2026-08-01T02:50:00+00:00
498,171,SKU-00000028,1,178.34,2026-08-01T02:51:00+00:00
499,172,SKU-00000037,4,50.57,2026-08-01T02:52:00+00:00
500,172,SKU-00000028,3,178.34,2026-08-01T02:52:00+00:00
501,172,SKU-00000026,1,68.37,2026-08-01T02:52:00+00:00
502,173,SKU-00000011,3,157.46,2026-08-01T02:53:00+00:00
503,173,SKU-00000040,1,157.55,2026-08-01T02:53:00+00:00
504,173,SKU-00000030,4,306.07,2026-08-01T02:53:00+00:00
505,174,SKU-00000038,4,438.35,2026-08-01T02:54:00+00:00
506,174,SKU-00000026,3,68.37,2026-08-01T02:54:00+00:00
507,174,SKU-00000034,3,416.97,2026-08-01T02:54:00+00:00
508,174,SKU-00000006,2,490.39,2026-08-01T02:54:00+00:00
509,175,SKU-00000033,1,366.77,2026-08-01T02:55:00+00:00
510,176,SKU-00000050,3,421.12,2026-08-01T02:56:00+00:00
511,176,SKU-00000023,2,146.09,2026-08-01T02:56:00+00:00
512,177,SKU-00000017,2,299.38,2026-08-01T02:57:00+00:00
513,177,SKU-00000013,5,372.80,2026-08-01T02:57:00+00:00
514,178,SKU-00000050,4,421.12,2026-08-01T02:58:00+00:00
515,178,SKU-00000041,4,71.18,2026-08-01T02:58:00+00:00
516,179,SKU-00000029,5,33.46,2026-08-01T02:59:00+00:00
517,179,SKU-00000044,3,244.08,2026-08-01T02:59:00+00:00
518,179,SKU-00000037,3,50.57,2026-08-01T02:59:00+00:00
519,179,SKU-00000042,2,187.16,2026-08-01T02:59:00+00:00
520,179,SKU-00000041,4,71.18,2026-08-01T02:59:00+00:00
521,180,SKU-00000041,1,71.18,2026-08-01T03:00:00+00:00
522,180,SKU-00000020,3,109.62,2026-08-01T03:00:00+00:00
523,180,SKU-00000018,5,187.30,2026-08-01T03:00:00+00:00
524,180,SKU-00000038,1,438.35,2026-08-01T03:00:00+00:00
525,181,SKU-00000003,1,165.48,2026-08-01T03:01:00+00:00
526,181,SKU-00000004,1,96.43,2026-08-01T03:01:00+00:00
527,181,SKU-00000024,5,225.58,2026-08-01T03:01:00+00:00
528,181,SKU-00000019,5,9.24,2026-08-01T03:01:00+00:00
529,182,SKU-00000038,4,438.35,2026-08-01T03:02:00+00:00
530,182,SKU-00000036,5,131.00,2026-08-01T03:02:00+00:00
531,182,SKU-00000048,2,452.95,2026-08-01T03:02:00+00:00
532,182,SKU-00000003,3,165.48,2026-08-01T03:02:00+00:00
533,183,SKU-00000010,1,66.39,2026-08-01T03:03:00+00:00
534,183,SKU-00000004,5,96.43,2026-08-01T03:03:00+00:00
535,183,SKU-00000029,2,33.46,2026-08-01T03:03:00+00:00
536,183,SKU-00000007,1,362.40,2026-08-01T03:03:00+00:00
537,183,SKU-00000022,2,187.09,2026-08-01T03:03:00+00:00
538,184,SKU-00000034,3,416.97,2026-08-01T03:04:00+00:00
539,184,SKU-00000040,3,157.55,2026-08-01T03:04:00+00:00
540,184,SKU-00000011,4,157.46,2026-08-01T03:04:00+00:00
541,184,SKU-00000024,4,225.58,2026-08-01T03:04:00+00:00
542,185,SKU-00000004,3,96.43,2026-08-01T03:05:00+00:00
543,185,SKU-00000041,1,71.18,2026-08-01T03:05:00+00:00
544,185,SKU-00000042,5,187.16,2026-08-01T03:05:00+00:00
545,185,SKU-00000022,4,187.09,2026-08-01T03:05:00+00:00
546,185,SKU-00000005,3,72.16,2026-08-01T03:05:00+00:00
547,186,SKU-00000022,5,187.09,2026-08-01T03:06:00+00:00
548,186,SKU-00000006,2,490.39,2026-08-01T03:06:00+00:00
549,187,SKU-00000009,3,25.81,2026-08-01T03:07:00+00:00
550,187,SKU-00000039,5,194.64,2026-08-01T03:07:00+00:00
551,187,SKU-00000046,4,142.29,2026-08-01T03:07:00+00:00
552,187,SKU-00000006,3,490.39,2026-08-01T03:07:00+00:00
553,188,SKU-00000042,4,187.16,2026-08-01T03:08:00+00:00
554,189,SKU-00000024,3,225.58,2026-08-01T03:09:00+00:00
555,190,SKU-00000050,2,421.12,2026-08-01T03:10:00+00:00
556,190,SKU-00000032,2,253.06,2026-08-01T03:10:00+00:00
557,190,SKU-00000013,2,372.80,2026-08-01T03:10:00+00:00
558,191,SKU-00000033,5,366.77,2026-08-01T03:11:00+00:00
559,192,SKU-00000043,3,421.59,2026-08-01T03:12:00+00:00
560,193,SKU-00000039,2,194.64,2026-08-01T03:13:00+00:00
561,193,SKU-00000025,2,65.77,2026-08-01T03:13:00+00:00
562,194,SKU-00000047,1,179.95,2026-08-01T03:14:00+00:00
563,194,SKU-00000029,4,33.46,2026-08-01T03:14:00+00:00
564,195,SKU-00000040,4,157.55,2026-08-01T03:15:00+00:00
565,195,SKU-00000019,2,9.24,2026-08-01T03:15:00+00:00
566,195,SKU-00000049,5,51.78,2026-08-01T03:15:00+00:00
567,195,SKU-00000048,2,452.95,2026-08-01T03:15:00+00:00
568,196,SKU-00000024,5,225.58,2026-08-01T03:16:00+00:00
569,196,SKU-00000044,4,244.08,2026-08-01T03:16:00+00:00
570,197,SKU-00000033,2,366.77,2026-08-01T03:17:00+00:00
571,197,SKU-00000034,5,416.97,2026-08-01T03:17:00+00:00
572,197,SKU-00000027,2,230.40,2026-08-01T03:17:00+00:00
573,197,SKU-00000011,3,157.46,2026-08-01T03:17:00+00:00
574,198,SKU-00000036,5,131.00,2026-08-01T03:18:00+00:00
575,198,SKU-00000007,1,362.40,2026-08-01T03:18:00+00:00
576,198,SKU-00000046,3,142.29,2026-08-01T03:18:00+00:00
577,199,SKU-00000029,4,33.46,2026-08-01T03:19:00+00:00
578,199,SKU-00000033,1,366.77,2026-08-01T03:19:00+00:00
579,199,SKU-00000010,2,66.39,2026-08-01T03:19:00+00:00
580,200,SKU-00000027,1,230.40,2026-08-01T03:20:00+00:00
581,201,SKU-00000016,3,279.92,2026-08-01T03:21:00+00:00
582,201,SKU-00000025,2,65.77,2026-08-01T03:21:00+00:00
583,201,SKU-00000006,1,490.39,2026-08-01T03:21:00+00:00
584,202,SKU-00000010,3,66.39,2026-08-01T03:22:00+00:00
585,202,SKU-00000009,4,25.81,2026-08-01T03:22:00+00:00
586,202,SKU-00000003,2,165.48,2026-08-01T03:22:00+00:00
587,203,SKU-00000040,3,157.55,2026-08-01T03:23:00+00:00
588,203,SKU-00000001,2,77.95,2026-08-01T03:23:00+00:00
589,203,SKU-00000006,2,490.39,2026-08-01T03:23:00+00:00
590,203,SKU-00000002,5,490.97,2026-08-01T03:23:00+00:00
591,204,SKU-00000028,3,178.34,2026-08-01T03:24:00+00:00
592,204,SKU-00000008,1,391.97,2026-08-01T03:24:00+00:00
593,204,SKU-00000050,1,421.12,2026-08-01T03:24:00+00:00
594,204,SKU-00000019,2,9.24,2026-08-01T03:24:00+00:00
595,204,SKU-00000016,4,279.92,2026-08-01T03:24:00+00:00
596,205,SKU-00000005,5,72.16,2026-08-01T03:25:00+00:00
597,205,SKU-00000008,1,391.97,2026-08-01T03:25:00+00:00
598,205,SKU-00000032,5,253.06,2026-08-01T03:25:00+00:00
599,205,SKU-00000039,5,194.64,2026-08-01T03:25:00+00:00
600,206,SKU-00000028,3,178.34,2026-08-01T03:26:00+00:00
601,206,SKU-00000001,2,77.95,2026-08-01T03:26:00+00:00
602,206,SKU-00000040,5,157.55,2026-08-01T03:26:00+00:00
603,207,SKU-00000034,3,416.97,2026-08-01T03:27:00+00:00
604,208,SKU-00000033,1,366.77,2026-08-01T03:28:00+00:00
605,208,SKU-00000036,4,131.00,2026-08-01T03:28:00+00:00
606,208,SKU-00000002,3,490.97,2026-08-01T03:28:00+00:00
607,208,SKU-00000025,3,65.77,2026-08-01T03:28:00+00:00
608,208,SKU-00000031,1,86.79,2026-08-01T03:28:00+00:00
609,209,SKU-00000016,1,279.92,2026-08-01T03:29:00+00:00
610,209,SKU-00000047,5,179.95,2026-08-01T03:29:00+00:00
611,209,SKU-00000043,3,421.59,2026-08-01T03:29:00+00:00
612,210,SKU-00000035,2,241.99,2026-08-01T03:30:00+00:00
613,210,SKU-00000022,4,187.09,2026-08-01T03:30:00+00:00
614,210,SKU-00000042,4,187.16,2026-08-01T03:30:00+00:00
615,211,SKU-00000005,4,72.16,2026-08-01T03:31:00+00:00
616,211,SKU-00000046,1,142.29,2026-08-01T03:31:00+00:00
617,212,SKU-00000013,1,372.80,2026-08-01T03:32:00+00:00
618,213,SKU-00000026,2,68.37,2026-08-01T03:33:00+00:00
619,213,SKU-00000035,3,241.99,2026-08-01T03:33:00+00:00
620,213,SKU-00000031,3,86.79,2026-08-01T03:33:00+00:00
621,213,SKU-00000017,1,299.38,2026-08-01T03:33:00+00:00
622,213,SKU-00000003,3,165.48,2026-08-01T03:33:00+00:00
623,214,SKU-00000028,4,178.34,2026-08-01T03:34:00+00:00
624,214,SKU-00000026,4,68.37,2026-08-01T03:34:00+00:00
625,214,SKU-00000048,3,452.95,2026-08-01T03:34:00+00:00
626,215,SKU-00000024,4,225.58,2026-08-01T03:35:00+00:00
627,215,SKU-00000034,1,416.97,2026-08-01T03:35:00+00:00
628,215,SKU-00000018,4,187.30,2026-08-01T03:35:00+00:00
629,215,SKU-00000006,5,490.39,2026-08-01T03:35:00+00:00
630,216,SKU-00000021,3,281.95,2026-08-01T03:36:00+00:00
631,216,SKU-00000007,3,362.40,2026-08-01T03:36:00+00:00
632,216,SKU-00000006,3,490.39,2026-08-01T03:36:00+00:00
633,217,SKU-00000011,4,157.46,2026-08-01T03:37:00+00:00
634,217,SKU-00000045,1,247.59,2026-08-01T03:37:00+00:00
635,217,SKU-00000029,3,33.46,2026-08-01T03:37:00+00:00
636,217,SKU-00000023,5,146.09,2026-08-01T03:37:00+00:00
637,218,SKU-00000005,4,72.16,2026-08-01T03:38:00+00:00
638,219,SKU-00000002,5,490.97,2026-08-01T03:39:00+00:00
639,219,SKU-00000010,4,66.39,2026-08-01T03:39:00+00:00
640,220,SKU-00000016,3,279.92,2026-08-01T03:40:00+00:00
641,221,SKU-00000003,3,165.48,2026-08-01T03:41:00+00:00
642,221,SKU-00000039,3,194.64,2026-08-01T03:41:00+00:00
643,221,SKU-00000010,4,66.39,2026-08-01T03:41:00+00:00
644,221,SKU-00000044,1,244.08,2026-08-01T03:41:00+00:00
645,221,SKU-00000029,5,33.46,2026-08-01T03:41:00+00:00
646,222,SKU-00000026,3,68.37,2026-08-01T03:42:00+00:00
647,222,SKU-00000021,2,281.95,2026-08-01T03:42:00+00:00
648,222,SKU-00000042,1,187.16,2026-08-01T03:42:00+00:00
649,223,SKU-00000034,3,416.97,2026-08-01T03:43:00+00:00
650,223,SKU-00000025,3,65.77,2026-08-01T03:43:00+00:00
651,223,SKU-00000036,4,131.00,2026-08-01T03:43:00+00:00
652,223,SKU-00000008,2,391.97,2026-08-01T03:43:00+00:00
653,224,SKU-00000013,4,372.80,2026-08-01T03:44:00+00:00
654,224,SKU-00000008,2,391.97,2026-08-01T03:44:00+00:00
655,224,SKU-00000009,4,25.81,2026-08-01T03:44:00+00:00
656,224,SKU-00000005,1,72.16,2026-08-01T03:44:00+00:00
657,225,SKU-00000046,5,142.29,2026-08-01T03:45:00+00:00
658,225,SKU-00000005,3,72.16,2026-08-01T03:45:00+00:00
659,225,SKU-00000036,3,131.00,2026-08-01T03:45:00+00:00
660,226,SKU-00000033,2,366.77,2026-08-01T03:46:00+00:00
661,226,SKU-00000015,2,464.61,2026-08-01T03:46:00+00:00
662,226,SKU-00000008,2,391.97,2026-08-01T03:46:00+00:00
663,227,SKU-00000036,4,131.00,2026-08-01T03:47:00+00:00
664,227,SKU-00000037,5,50.57,2026-08-01T03:47:00+00:00
665,227,SKU-00000024,2,225.58,2026-08-01T03:47:00+00:00
666,228,SKU-00000020,4,109.62,2026-08-01T03:48:00+00:00
667,229,SKU-00000027,3,230.40,2026-08-01T03:49:00+00:00
668,229,SKU-00000050,1,421.12,2026-08-01T03:49:00+00:00
669,229,SKU-00000037,4,50.57,2026-08-01T03:49:00+00:00
670,229,SKU-00000005,4,72.16,2026-08-01T03:49:00+00:00
671,229,SKU-00000009,5,25.81,2026-08-01T03:49:00+00:00
672,230,SKU-00000041,4,71.18,2026-08-01T03:50:00+00:00
673,230,SKU-00000038,5,438.35,2026-08-01T03:50:00+00:00
674,230,SKU-00000012,1,399.52,2026-08-01T03:50:00+00:00
675,230,SKU-00000050,1,421.12,2026-08-01T03:50:00+00:00
676,230,SKU-00000009,5,25.81,2026-08-01T03:50:00+00:00
677,231,SKU-00000011,2,157.46,2026-08-01T03:51:00+00:00
678,231,SKU-00000021,3,281.95,2026-08-01T03:51:00+00:00
679,232,SKU-00000017,2,299.38,2026-08-01T03:52:00+00:00
680,233,SKU-00000009,5,25.81,2026-08-01T03:53:00+00:00
681,233,SKU-00000041,5,71.18,2026-08-01T03:53:00+00:00
682,233,SKU-00000020,1,109.62,2026-08-01T03:53:00+00:00
683,234,SKU-00000038,5,438.35,2026-08-01T03:54:00+00:00
684,234,SKU-00000010,3,66.39,2026-08-01T03:54:00+00:00
685,234,SKU-00000011,5,157.46,2026-08-01T03:54:00+00:00
686,234,SKU-00000043,1,421.59,2026-08-01T03:54:00+00:00
687,234,SKU-00000040,1,157.55,2026-08-01T03:54:00+00:00
688,235,SKU-00000017,4,299.38,2026-08-01T03:55:00+00:00
689,235,SKU-00000042,5,187.16,2026-08-01T03:55:00+00:00
690,235,SKU-00000014,1,474.24,2026-08-01T03:55:00+00:00
691,235,SKU-00000050,4,421.12,2026-08-01T03:55:00+00:00
692,235,SKU-00000037,5,50.57,2026-08-01T03:55:00+00:00
693,236,SKU-00000016,4,279.92,2026-08-01T03:56:00+00:00
694,236,SKU-00000044,1,244.08,2026-08-01T03:56:00+00:00
695,236,SKU-00000026,1,68.37,2026-08-01T03:56:00+00:00
696,236,SKU-00000020,2,109.62,2026-08-01T03:56:00+00:00
697,237,SKU-00000030,2,306.07,2026-08-01T03:57:00+00:00
698,237,SKU-00000014,3,474.24,2026-08-01T03:57:00+00:00
699,237,SKU-00000022,3,187.09,2026-08-01T03:57:00+00:00
700,237,SKU-00000039,3,194.64,2026-08-01T03:57:00+00:00
701,238,SKU-00000033,3,366.77,2026-08-01T03:58:00+00:00
702,238,SKU-00000036,2,131.00,2026-08-01T03:58:00+00:00
703,238,SKU-00000007,4,362.40,2026-08-01T03:58:00+00:00
704,239,SKU-00000016,3,279.92,2026-08-01T03:59:00+00:00
705,239,SKU-00000010,4,66.39,2026-08-01T03:59:00+00:00
706,239,SKU-00000007,5,362.40,2026-08-01T03:59:00+00:00
707,239,SKU-00000004,4,96.43,2026-08-01T03:59:00+00:00
708,240,SKU-00000037,2,50.57,2026-08-01T04:00:00+00:00
709,240,SKU-00000047,2,179.95,2026-08-01T04:00:00+00:00
710,240,SKU-00000021,4,281.95,2026-08-01T04:00:00+00:00
711,241,SKU-00000020,4,109.62,2026-08-01T04:01:00+00:00
712,241,SKU-00000032,5,253.06,2026-08-01T04:01:00+00:00
713,241,SKU-00000002,4,490.97,2026-08-01T04:01:00+00:00
714,241,SKU-00000006,2,490.39,2026-08-01T04:01:00+00:00
715,242,SKU-00000004,5,96.43,2026-08-01T04:02:00+00:00
716,242,SKU-00000019,4,9.24,2026-08-01T04:02:00+00:00
717,242,SKU-00000032,3,253.06,2026-08-01T04:02:00+00:00
718,243,SKU-00000028,2,178.34,2026-08-01T04:03:00+00:00
719,244,SKU-00000024,5,225.58,2026-08-01T04:04:00+00:00
720,244,SKU-00000003,5,165.48,2026-08-01T04:04:00+00:00
721,244,SKU-00000026,2,68.37,2026-08-01T04:04:00+00:00
722,244,SKU-00000004,3,96.43,2026-08-01T04:04:00+00:00
723,245,SKU-00000025,5,65.77,2026-08-01T04:05:00+00:00
724,246,SKU-00000040,2,157.55,2026-08-01T04:06:00+00:00
725,246,SKU-00000044,1,244.08,2026-08-01T04:06:00+00:00
726,246,SKU-00000008,4,391.97,2026-08-01T04:06:00+00:00
727,247,SKU-00000024,5,225.58,2026-08-01T04:07:00+00:00
728,247,SKU-00000049,4,51.78,2026-08-01T04:07:00+00:00
729,247,SKU-00000010,5,66.39,2026-08-01T04:07:00+00:00
730,247,SKU-00000013,1,372.80,2026-08-01T04:07:00+00:00
731,247,SKU-00000039,1,194.64,2026-08-01T04:07:00+00:00
732,248,SKU-00000031,2,86.79,2026-08-01T04:08:00+00:00
733,248,SKU-00000034,5,416.97,2026-08-01T04:08:00+00:00
734,248,SKU-00000030,5,306.07,2026-08-01T04:08:00+00:00
735,249,SKU-00000021,3,281.95,2026-08-01T04:09:00+00:00
736,249,SKU-00000011,5,157.46,2026-08-01T04:09:00+00:00
737,249,SKU-00000026,3,68.37,2026-08-01T04:09:00+00:00
738,249,SKU-00000040,5,157.55,2026-08-01T04:09:00+00:00
739,249,SKU-00000048,5,452.95,2026-08-01T04:09:00+00:00
740,250,SKU-00000020,1,109.62,2026-08-01T04:10:00+00:00
741,250,SKU-00000031,4,86.79,2026-08-01T04:10:00+00:00
742,250,SKU-00000002,5,490.97,2026-08-01T04:10:00+00:00
743,250,SKU-00000024,3,225.58,2026-08-01T04:10:00+00:00
744,250,SKU-00000022,1,187.09,2026-08-01T04:10:00+00:00
745,251,SKU-00000042,5,187.16,2026-08-01T04:11:00+00:00
746,251,SKU-00000050,2,421.12,2026-08-01T04:11:00+00:00
747,251,SKU-00000038,1,438.35,2026-08-01T04:11:00+00:00
748,252,SKU-00000034,5,416.97,2026-08-01T04:12:00+00:00
749,252,SKU-00000041,4,71.18,2026-08-01T04:12:00+00:00
750,253,SKU-00000037,1,50.57,2026-08-01T04:13:00+00:00
751,254,SKU-00000021,2,281.95,2026-08-01T04:14:00+00:00
752,254,SKU-00000027,4,230.40,2026-08-01T04:14:00+00:00
753,254,SKU-00000010,5,66.39,2026-08-01T04:14:00+00:00
754,254,SKU-00000045,5,247.59,2026-08-01T04:14:00+00:00
755,255,SKU-00000034,5,416.97,2026-08-01T04:15:00+00:00
756,255,SKU-00000014,3,474.24,2026-08-01T04:15:00+00:00
757,256,SKU-00000025,3,65.77,2026-08-01T04:16:00+00:00
758,256,SKU-00000021,5,281.95,2026-08-01T04:16:00+00:00
759,256,SKU-00000012,3,399.52,2026-08-01T04:16:00+00:00
760,256,SKU-00000030,3,306.07,2026-08-01T04:16:00+00:00
761,256,SKU-00000035,5,241.99,2026-08-01T04:16:00+00:00
762,257,SKU-00000018,3,187.30,2026-08-01T04:17:00+00:00
763,257,SKU-00000036,2,131.00,2026-08-01T04:17:00+00:00
764,258,SKU-00000045,4,247.59,2026-08-01T04:18:00+00:00
765,258,SKU-00000046,3,142.29,2026-08-01T04:18:00+00:00
766,259,SKU-00000047,5,179.95,2026-08-01T04:19:00+00:00
767,259,SKU-00000018,4,187.30,2026-08-01T04:19:00+00:00
768,259,SKU-00000019,4,9.24,2026-08-01T04:19:00+00:00
769,259,SKU-00000008,3,391.97,2026-08-01T04:19:00+00:00
770,259,SKU-00000037,2,50.57,2026-08-01T04:19:00+00:00
771,260,SKU-00000046,4,142.29,2026-08-01T04:20:00+00:00
772,260,SKU-00000006,3,490.39,2026-08-01T04:20:00+00:00
773,260,SKU-00000023,4,146.09,2026-08-01T04:20:00+00:00
774,261,SKU-00000018,5,187.30,2026-08-01T04:21:00+00:00
775,261,SKU-00000036,5,131.00,2026-08-01T04:21:00+00:00
776,261,SKU-00000045,2,247.59,2026-08-01T04:21:00+00:00
777,261,SKU-00000009,2,25.81,2026-08-01T04:21:00+00:00
778,261,SKU-00000007,1,362.40,2026-08-01T04:21:00+00:00
779,262,SKU-00000041,1,71.18,2026-08-01T04:22:00+00:00
780,262,SKU-00000015,1,464.61,2026-08-01T04:22:00+00:00
781,263,SKU-00000007,1,362.40,2026-08-01T04:23:00+00:00
782,263,SKU-00000044,5,244.08,2026-08-01T04:23:00+00:00
783,263,SKU-00000050,2,421.12,2026-08-01T04:23:00+00:00
784,263,SKU-00000009,4,25.81,2026-08-01T04:23:00+00:00
785,264,SKU-00000042,3,187.16,2026-08-01T04:24:00+00:00
786,264,SKU-00000013,3,372.80,2026-08-01T04:24:00+00:00
787,264,SKU-00000049,1,51.78,2026-08-01T04:24:00+00:00
788,264,SKU-00000019,1,9.24,2026-08-01T04:24:00+00:00
789,265,SKU-00000035,1,241.99,2026-08-01T04:25:00+00:00
790,265,SKU-00000048,2,452.95,2026-08-01T04:25:00+00:00
791,266,SKU-00000026,4,68.37,2026-08-01T04:26:00+00:00
792,267,SKU-00000001,3,77.95,2026-08-01T04:27:00+00:00
793,268,SKU-00000022,3,187.09,2026-08-01T04:28:00+00:00
794,269,SKU-00000032,2,253.06,2026-08-01T04:29:00+00:00
795,269,SKU-00000009,1,25.81,2026-08-01T04:29:00+00:00
796,269,SKU-00000033,3,366.77,2026-08-01T04:29:00+00:00
797,269,SKU-00000030,2,306.07,2026-08-01T04:29:00+00:00
